Episode 1115: Total Reward = 915.0, Position = 40, Completed: False
Episode 1116: Total Reward = 492.0, Position = 40, Completed: False
Episode 1117: Total Reward = 478.0, Position = 40, Completed: False
Episode 1118: Total Reward = 483.0, Position = 40, Completed: False
Episode 1119: Total Reward = 497.0, Position = 40, Completed: False
Episode 1120: Total Reward = 481.0, Position = 40, Completed: False
Episode 1121: Total Reward = 836.0, Position = 40, Completed: False
Episode 1122: Total Reward = 1667.0, Position = 40, Completed: False
Episode 1123: Total Reward = 478.0, Position = 40, Completed: False
Episode 1124: Total Reward = 480.0, Position = 40, Completed: False
Episode 1125: Total Reward = 465.0, Position = 40, Completed: False
Episode 1126: Total Reward = 832.0, Position = 40, Completed: False
Episode 1127: Total Reward = 851.0, Position = 40, Completed: False
Episode 1128: Total Reward = 1209.0, Position = 40, Completed: False
Episode 1129: Total Reward = 473.0, Position = 40, Completed: False
Episode 1130: Total Reward = 498.0, Position = 40, Completed: False
Episode 1131: Total Reward = 494.0, Position = 40, Completed: False
Episode 1132: Total Reward = 463.0, Position = 40, Completed: False
Episode 1133: Total Reward = 463.0, Position = 40, Completed: False
Episode 1134: Total Reward = 473.0, Position = 40, Completed: False
Episode 1135: Total Reward = 498.0, Position = 40, Completed: False
Episode 1136: Total Reward = 491.0, Position = 40, Completed: False
Episode 1137: Total Reward = 482.0, Position = 40, Completed: False
Episode 1138: Total Reward = 838.0, Position = 40, Completed: False
Episode 1139: Total Reward = 465.0, Position = 40, Completed: False
Episode 1140: Total Reward = 471.0, Position = 40, Completed: False
Episode 1141: Total Reward = 476.0, Position = 40, Completed: False
Episode 1142: Total Reward = 460.0, Position = 40, Completed: False
Episode 1143: Total Reward = 1219.0, Position = 40, Completed: False
Episode 1144: Total Reward = 463.0, Position = 40, Completed: False
Episode 1145: Total Reward = 957.0, Position = 40, Completed: False
Episode 1146: Total Reward = 452.0, Position = 40, Completed: False
Episode 1147: Total Reward = 996.0, Position = 40, Completed: False
Episode 1148: Total Reward = 418.0, Position = 40, Completed: False
Episode 1149: Total Reward = 495.0, Position = 40, Completed: False
Episode 1150: Total Reward = 486.0, Position = 40, Completed: False
Episode 1151: Total Reward = 475.0, Position = 40, Completed: False
Episode 1152: Total Reward = 855.0, Position = 40, Completed: False
Episode 1153: Total Reward = 1223.0, Position = 40, Completed: False
Episode 1154: Total Reward = 497.0, Position = 40, Completed: False
Episode 1155: Total Reward = 448.0, Position = 40, Completed: False
Episode 1156: Total Reward = 467.0, Position = 40, Completed: False
Episode 1157: Total Reward = 495.0, Position = 40, Completed: False
Episode 1158: Total Reward = 484.0, Position = 40, Completed: False
Episode 1159: Total Reward = 479.0, Position = 40, Completed: False
Episode 1160: Total Reward = 900.0, Position = 40, Completed: False
Episode 1161: Total Reward = 1276.0, Position = 40, Completed: False
Episode 1162: Total Reward = 502.0, Position = 40, Completed: False
Episode 1163: Total Reward = 475.0, Position = 40, Completed: False
Episode 1164: Total Reward = 494.0, Position = 40, Completed: False
Episode 1165: Total Reward = 1650.0, Position = 40, Completed: False
Episode 1166: Total Reward = 835.0, Position = 40, Completed: False
Episode 1167: Total Reward = 491.0, Position = 40, Completed: False
Episode 1168: Total Reward = 480.0, Position = 40, Completed: False
Episode 1169: Total Reward = 829.0, Position = 40, Completed: False
Episode 1170: Total Reward = 479.0, Position = 40, Completed: False
Episode 1171: Total Reward = 1018.0, Position = 40, Completed: False
Episode 1172: Total Reward = 851.0, Position = 40, Completed: False
Episode 1173: Total Reward = 476.0, Position = 40, Completed: False
Episode 1174: Total Reward = 501.0, Position = 40, Completed: False
Episode 1175: Total Reward = 428.0, Position = 40, Completed: False
Episode 1176: Total Reward = 465.0, Position = 40, Completed: False
Episode 1177: Total Reward = 845.0, Position = 40, Completed: False
Episode 1178: Total Reward = 473.0, Position = 40, Completed: False
Episode 1179: Total Reward = 475.0, Position = 40, Completed: False
Episode 1180: Total Reward = 834.0, Position = 40, Completed: False
Episode 1181: Total Reward = 1245.0, Position = 40, Completed: False
Episode 1182: Total Reward = 1183.0, Position = 40, Completed: False
Episode 1183: Total Reward = 503.0, Position = 40, Completed: False
Episode 1184: Total Reward = 869.0, Position = 40, Completed: False
Episode 1185: Total Reward = 1264.0, Position = 40, Completed: False
Episode 1186: Total Reward = 492.0, Position = 40, Completed: False
Episode 1187: Total Reward = 464.0, Position = 40, Completed: False
Episode 1188: Total Reward = 471.0, Position = 40, Completed: False
Episode 1189: Total Reward = 478.0, Position = 40, Completed: False
Episode 1190: Total Reward = 432.0, Position = 40, Completed: False
Episode 1191: Total Reward = 389.0, Position = 40, Completed: False
Episode 1192: Total Reward = 464.0, Position = 40, Completed: False
Episode 1193: Total Reward = 851.0, Position = 40, Completed: False
Episode 1194: Total Reward = 474.0, Position = 40, Completed: False
Episode 1195: Total Reward = 476.0, Position = 40, Completed: False
Episode 1196: Total Reward = 442.0, Position = 40, Completed: False
Episode 1197: Total Reward = 822.0, Position = 40, Completed: False
Episode 1198: Total Reward = 1245.0, Position = 40, Completed: False
Episode 1199: Total Reward = 479.0, Position = 40, Completed: False
Episode 1200: Total Reward = 453.0, Position = 40, Completed: False
Episode 1201: Total Reward = 445.0, Position = 40, Completed: False
Episode 1202: Total Reward = 449.0, Position = 40, Completed: False
Episode 1203: Total Reward = 983.0, Position = 40, Completed: False
Episode 1204: Total Reward = 866.0, Position = 40, Completed: False
Episode 1205: Total Reward = 494.0, Position = 40, Completed: False
Episode 1206: Total Reward = 855.0, Position = 40, Completed: False
Episode 1207: Total Reward = 469.0, Position = 40, Completed: False
Episode 1208: Total Reward = 860.0, Position = 40, Completed: False
Episode 1209: Total Reward = 479.0, Position = 40, Completed: False
Episode 1210: Total Reward = 456.0, Position = 40, Completed: False
Episode 1211: Total Reward = 483.0, Position = 40, Completed: False
Episode 1212: Total Reward = 478.0, Position = 40, Completed: False
Episode 1213: Total Reward = 459.0, Position = 40, Completed: False
Episode 1214: Total Reward = 483.0, Position = 40, Completed: False
Episode 1215: Total Reward = 839.0, Position = 40, Completed: False
Episode 1216: Total Reward = 450.0, Position = 40, Completed: False
Episode 1217: Total Reward = 461.0, Position = 40, Completed: False
Episode 1218: Total Reward = 460.0, Position = 40, Completed: False
Episode 1219: Total Reward = 466.0, Position = 40, Completed: False
Episode 1220: Total Reward = 469.0, Position = 40, Completed: False
Episode 1221: Total Reward = 1243.0, Position = 40, Completed: False
Episode 1222: Total Reward = 472.0, Position = 40, Completed: False
Episode 1223: Total Reward = 1025.0, Position = 40, Completed: False
Episode 1224: Total Reward = 452.0, Position = 40, Completed: False
Episode 1225: Total Reward = 472.0, Position = 40, Completed: False
Episode 1226: Total Reward = 460.0, Position = 40, Completed: False
Episode 1227: Total Reward = 470.0, Position = 40, Completed: False
Episode 1228: Total Reward = 495.0, Position = 40, Completed: False
Episode 1229: Total Reward = 1246.0, Position = 40, Completed: False
Episode 1230: Total Reward = 474.0, Position = 40, Completed: False
Episode 1231: Total Reward = 453.0, Position = 40, Completed: False
Episode 1232: Total Reward = 498.0, Position = 40, Completed: False
Episode 1233: Total Reward = 1151.0, Position = 40, Completed: False
Episode 1234: Total Reward = 482.0, Position = 40, Completed: False
Episode 1235: Total Reward = 482.0, Position = 40, Completed: False
Episode 1236: Total Reward = 456.0, Position = 40, Completed: False
Episode 1237: Total Reward = 454.0, Position = 40, Completed: False
Episode 1238: Total Reward = 955.0, Position = 40, Completed: False
Episode 1239: Total Reward = 490.0, Position = 40, Completed: False
Episode 1240: Total Reward = 847.0, Position = 40, Completed: False
Episode 1241: Total Reward = 966.0, Position = 40, Completed: False
Episode 1242: Total Reward = 876.0, Position = 40, Completed: False
Episode 1243: Total Reward = 500.0, Position = 40, Completed: False
Episode 1244: Total Reward = 793.0, Position = 40, Completed: False
Episode 1245: Total Reward = 1039.0, Position = 40, Completed: False
Episode 1246: Total Reward = 475.0, Position = 40, Completed: False
Episode 1247: Total Reward = 479.0, Position = 40, Completed: False
Episode 1248: Total Reward = 482.0, Position = 40, Completed: False
Episode 1249: Total Reward = 1730.0, Position = 40, Completed: False
Episode 1250: Total Reward = 1276.0, Position = 40, Completed: False
Episode 1251: Total Reward = 467.0, Position = 40, Completed: False
Episode 1252: Total Reward = 476.0, Position = 40, Completed: False
Episode 1253: Total Reward = 486.0, Position = 40, Completed: False
Episode 1254: Total Reward = 775.0, Position = 40, Completed: False
Episode 1255: Total Reward = 1452.0, Position = 1320, Completed: False
Episode 1256: Total Reward = 465.0, Position = 40, Completed: False
Episode 1257: Total Reward = 469.0, Position = 40, Completed: False
Episode 1258: Total Reward = 1028.0, Position = 40, Completed: False
Episode 1259: Total Reward = 881.0, Position = 40, Completed: False
Episode 1260: Total Reward = 476.0, Position = 40, Completed: False
Episode 1261: Total Reward = 472.0, Position = 40, Completed: False
Episode 1262: Total Reward = 1001.0, Position = 40, Completed: False
Episode 1263: Total Reward = 474.0, Position = 40, Completed: False
Episode 1264: Total Reward = 504.0, Position = 40, Completed: False
Episode 1265: Total Reward = 478.0, Position = 40, Completed: False
Episode 1266: Total Reward = 1254.0, Position = 40, Completed: False
Episode 1267: Total Reward = 478.0, Position = 40, Completed: False
Episode 1268: Total Reward = 447.0, Position = 40, Completed: False
Episode 1269: Total Reward = 846.0, Position = 40, Completed: False
Episode 1270: Total Reward = 821.0, Position = 40, Completed: False
Episode 1271: Total Reward = 465.0, Position = 40, Completed: False
Episode 1272: Total Reward = 479.0, Position = 40, Completed: False
Episode 1273: Total Reward = 462.0, Position = 40, Completed: False
Episode 1274: Total Reward = 458.0, Position = 40, Completed: False
Episode 1275: Total Reward = 457.0, Position = 40, Completed: False
Episode 1276: Total Reward = 447.0, Position = 40, Completed: False
Episode 1277: Total Reward = 490.0, Position = 40, Completed: False
Episode 1278: Total Reward = 464.0, Position = 40, Completed: False
Episode 1279: Total Reward = 1652.0, Position = 40, Completed: False
Episode 1280: Total Reward = 459.0, Position = 40, Completed: False
Episode 1281: Total Reward = 484.0, Position = 40, Completed: False
Episode 1282: Total Reward = 492.0, Position = 40, Completed: False
Episode 1283: Total Reward = 438.0, Position = 40, Completed: False
Episode 1284: Total Reward = 485.0, Position = 40, Completed: False
Episode 1285: Total Reward = 1384.0, Position = 1320, Completed: False
Episode 1286: Total Reward = 475.0, Position = 40, Completed: False
Episode 1287: Total Reward = 490.0, Position = 40, Completed: False
Episode 1288: Total Reward = 884.0, Position = 40, Completed: False
Episode 1289: Total Reward = 1253.0, Position = 40, Completed: False
Episode 1290: Total Reward = 483.0, Position = 40, Completed: False
Episode 1291: Total Reward = 862.0, Position = 40, Completed: False
Episode 1292: Total Reward = 477.0, Position = 40, Completed: False
Episode 1293: Total Reward = 499.0, Position = 40, Completed: False
Episode 1294: Total Reward = 473.0, Position = 40, Completed: False
Episode 1295: Total Reward = 483.0, Position = 40, Completed: False
Episode 1296: Total Reward = 839.0, Position = 40, Completed: False
Episode 1297: Total Reward = 477.0, Position = 40, Completed: False
Episode 1298: Total Reward = 1179.0, Position = 40, Completed: False
Episode 1299: Total Reward = 475.0, Position = 40, Completed: False
Episode 1300: Total Reward = 486.0, Position = 40, Completed: False
Episode 1301: Total Reward = 495.0, Position = 40, Completed: False
Episode 1302: Total Reward = 1242.0, Position = 40, Completed: False
Episode 1303: Total Reward = 495.0, Position = 40, Completed: False
Episode 1304: Total Reward = 471.0, Position = 40, Completed: False
Episode 1305: Total Reward = 416.0, Position = 40, Completed: False
Episode 1306: Total Reward = 470.0, Position = 40, Completed: False
Episode 1307: Total Reward = 464.0, Position = 40, Completed: False
Episode 1308: Total Reward = 473.0, Position = 40, Completed: False
Episode 1309: Total Reward = 481.0, Position = 40, Completed: False
Episode 1310: Total Reward = 456.0, Position = 40, Completed: False
Episode 1311: Total Reward = 442.0, Position = 40, Completed: False
Episode 1312: Total Reward = 442.0, Position = 40, Completed: False
Episode 1313: Total Reward = 445.0, Position = 40, Completed: False
Episode 1314: Total Reward = 1016.0, Position = 40, Completed: False
Episode 1315: Total Reward = 491.0, Position = 40, Completed: False
Episode 1316: Total Reward = 1924.0, Position = 1320, Completed: False
Episode 1317: Total Reward = 494.0, Position = 40, Completed: False
Episode 1318: Total Reward = 475.0, Position = 40, Completed: False
Episode 1319: Total Reward = 460.0, Position = 40, Completed: False
Episode 1320: Total Reward = 843.0, Position = 40, Completed: False
Episode 1321: Total Reward = 481.0, Position = 40, Completed: False
Episode 1322: Total Reward = 473.0, Position = 40, Completed: False
Episode 1323: Total Reward = 1247.0, Position = 40, Completed: False
Episode 1324: Total Reward = 480.0, Position = 40, Completed: False
Episode 1325: Total Reward = 1270.0, Position = 40, Completed: False
Episode 1326: Total Reward = 466.0, Position = 40, Completed: False
Episode 1327: Total Reward = 883.0, Position = 40, Completed: False
Episode 1328: Total Reward = 477.0, Position = 40, Completed: False
Episode 1329: Total Reward = 496.0, Position = 40, Completed: False
Episode 1330: Total Reward = 805.0, Position = 40, Completed: False
Episode 1331: Total Reward = 502.0, Position = 40, Completed: False
Episode 1332: Total Reward = 978.0, Position = 40, Completed: False
Episode 1333: Total Reward = 482.0, Position = 40, Completed: False
Episode 1334: Total Reward = 866.0, Position = 40, Completed: False
Episode 1335: Total Reward = 850.0, Position = 40, Completed: False
Episode 1336: Total Reward = 466.0, Position = 40, Completed: False
Episode 1337: Total Reward = 872.0, Position = 40, Completed: False
Episode 1338: Total Reward = 484.0, Position = 40, Completed: False
Episode 1339: Total Reward = 889.0, Position = 40, Completed: False
Episode 1340: Total Reward = 1349.0, Position = 40, Completed: False
Episode 1341: Total Reward = 475.0, Position = 40, Completed: False
Episode 1342: Total Reward = 456.0, Position = 40, Completed: False
Episode 1343: Total Reward = 866.0, Position = 40, Completed: False
Episode 1344: Total Reward = 823.0, Position = 40, Completed: False
Episode 1345: Total Reward = 966.0, Position = 40, Completed: False
Episode 1346: Total Reward = 444.0, Position = 40, Completed: False
Episode 1347: Total Reward = 454.0, Position = 40, Completed: False
Episode 1348: Total Reward = 488.0, Position = 40, Completed: False
Episode 1349: Total Reward = 477.0, Position = 40, Completed: False
Episode 1350: Total Reward = 495.0, Position = 40, Completed: False
Episode 1351: Total Reward = 1266.0, Position = 40, Completed: False
Episode 1352: Total Reward = 1176.0, Position = 40, Completed: False
Episode 1353: Total Reward = 479.0, Position = 40, Completed: False
Episode 1354: Total Reward = 495.0, Position = 40, Completed: False
Episode 1355: Total Reward = 477.0, Position = 40, Completed: False
Episode 1356: Total Reward = 463.0, Position = 40, Completed: False
Episode 1357: Total Reward = 464.0, Position = 40, Completed: False
Episode 1358: Total Reward = 868.0, Position = 40, Completed: False
Episode 1359: Total Reward = 482.0, Position = 40, Completed: False
Episode 1360: Total Reward = 467.0, Position = 40, Completed: False
Episode 1361: Total Reward = 458.0, Position = 40, Completed: False
Episode 1362: Total Reward = 492.0, Position = 40, Completed: False
Episode 1363: Total Reward = 473.0, Position = 40, Completed: False
Episode 1364: Total Reward = 1264.0, Position = 40, Completed: False
Episode 1365: Total Reward = 1004.0, Position = 40, Completed: False
Episode 1366: Total Reward = 490.0, Position = 40, Completed: False
Episode 1367: Total Reward = 830.0, Position = 40, Completed: False
Episode 1368: Total Reward = 452.0, Position = 40, Completed: False
Episode 1369: Total Reward = 449.0, Position = 40, Completed: False
Episode 1370: Total Reward = 445.0, Position = 40, Completed: False
Episode 1371: Total Reward = 883.0, Position = 40, Completed: False
Episode 1372: Total Reward = 479.0, Position = 40, Completed: False
Episode 1373: Total Reward = 484.0, Position = 40, Completed: False
Episode 1374: Total Reward = 960.0, Position = 40, Completed: False
Episode 1375: Total Reward = 473.0, Position = 40, Completed: False
Episode 1376: Total Reward = 1256.0, Position = 40, Completed: False
Episode 1377: Total Reward = 489.0, Position = 40, Completed: False
Episode 1378: Total Reward = 857.0, Position = 40, Completed: False
Episode 1379: Total Reward = 460.0, Position = 40, Completed: False
Episode 1380: Total Reward = 452.0, Position = 40, Completed: False
Episode 1381: Total Reward = 1270.0, Position = 40, Completed: False
Episode 1382: Total Reward = 461.0, Position = 40, Completed: False
Episode 1383: Total Reward = 979.0, Position = 40, Completed: False
Episode 1384: Total Reward = 1584.0, Position = 40, Completed: False
Episode 1385: Total Reward = 473.0, Position = 40, Completed: False
Episode 1386: Total Reward = 483.0, Position = 40, Completed: False
Episode 1387: Total Reward = 472.0, Position = 40, Completed: False
Episode 1388: Total Reward = 484.0, Position = 40, Completed: False
Episode 1389: Total Reward = 477.0, Position = 40, Completed: False
Episode 1390: Total Reward = 470.0, Position = 40, Completed: False
Episode 1391: Total Reward = 480.0, Position = 40, Completed: False
Episode 1392: Total Reward = 502.0, Position = 40, Completed: False
Episode 1393: Total Reward = 472.0, Position = 40, Completed: False
Episode 1394: Total Reward = 872.0, Position = 40, Completed: False
Episode 1395: Total Reward = 479.0, Position = 40, Completed: False
Episode 1396: Total Reward = 807.0, Position = 40, Completed: False
Episode 1397: Total Reward = 479.0, Position = 40, Completed: False
Episode 1398: Total Reward = 494.0, Position = 40, Completed: False
Episode 1399: Total Reward = 476.0, Position = 40, Completed: False
Episode 1400: Total Reward = 472.0, Position = 40, Completed: False
Episode 1401: Total Reward = 454.0, Position = 40, Completed: False
Episode 1402: Total Reward = 482.0, Position = 40, Completed: False
Episode 1403: Total Reward = 863.0, Position = 40, Completed: False
Episode 1404: Total Reward = 852.0, Position = 40, Completed: False
Episode 1405: Total Reward = 467.0, Position = 40, Completed: False
Episode 1406: Total Reward = 496.0, Position = 40, Completed: False
Episode 1407: Total Reward = 446.0, Position = 40, Completed: False
Episode 1408: Total Reward = 481.0, Position = 40, Completed: False
Episode 1409: Total Reward = 498.0, Position = 40, Completed: False
Episode 1410: Total Reward = 467.0, Position = 40, Completed: False
Episode 1411: Total Reward = 480.0, Position = 40, Completed: False
Episode 1412: Total Reward = 478.0, Position = 40, Completed: False
Episode 1413: Total Reward = 463.0, Position = 40, Completed: False
Episode 1414: Total Reward = 481.0, Position = 40, Completed: False
Episode 1415: Total Reward = 476.0, Position = 40, Completed: False
Episode 1416: Total Reward = 457.0, Position = 40, Completed: False
Episode 1417: Total Reward = 985.0, Position = 40, Completed: False
Episode 1418: Total Reward = 460.0, Position = 40, Completed: False
Episode 1419: Total Reward = 474.0, Position = 40, Completed: False
Episode 1420: Total Reward = 973.0, Position = 40, Completed: False
Episode 1421: Total Reward = 490.0, Position = 40, Completed: False
Episode 1422: Total Reward = 472.0, Position = 40, Completed: False
Episode 1423: Total Reward = 491.0, Position = 40, Completed: False
Episode 1424: Total Reward = 446.0, Position = 40, Completed: False
Episode 1425: Total Reward = 483.0, Position = 40, Completed: False
Episode 1426: Total Reward = 976.0, Position = 40, Completed: False
Episode 1427: Total Reward = 479.0, Position = 40, Completed: False
Episode 1428: Total Reward = 456.0, Position = 40, Completed: False
Episode 1429: Total Reward = 453.0, Position = 40, Completed: False
Episode 1430: Total Reward = 470.0, Position = 40, Completed: False
Episode 1431: Total Reward = 476.0, Position = 40, Completed: False
Episode 1432: Total Reward = 469.0, Position = 40, Completed: False
Episode 1433: Total Reward = 479.0, Position = 40, Completed: False
Episode 1434: Total Reward = 1005.0, Position = 40, Completed: False
Episode 1435: Total Reward = 471.0, Position = 40, Completed: False
Episode 1436: Total Reward = 841.0, Position = 40, Completed: False
Episode 1437: Total Reward = 461.0, Position = 40, Completed: False
Episode 1438: Total Reward = 460.0, Position = 40, Completed: False
Episode 1439: Total Reward = 452.0, Position = 40, Completed: False
Episode 1440: Total Reward = 480.0, Position = 40, Completed: False
Episode 1441: Total Reward = 485.0, Position = 40, Completed: False
Episode 1442: Total Reward = 883.0, Position = 40, Completed: False
Episode 1443: Total Reward = 461.0, Position = 40, Completed: False
Episode 1444: Total Reward = 478.0, Position = 40, Completed: False
Episode 1445: Total Reward = 452.0, Position = 40, Completed: False
Episode 1446: Total Reward = 471.0, Position = 40, Completed: False
Episode 1447: Total Reward = 480.0, Position = 40, Completed: False
Episode 1448: Total Reward = 488.0, Position = 40, Completed: False
Episode 1449: Total Reward = 956.0, Position = 40, Completed: False
Episode 1450: Total Reward = 473.0, Position = 40, Completed: False
Episode 1451: Total Reward = 1544.0, Position = 40, Completed: False
Episode 1452: Total Reward = 503.0, Position = 40, Completed: False
Episode 1453: Total Reward = 1255.0, Position = 40, Completed: False
Episode 1454: Total Reward = 853.0, Position = 40, Completed: False
Episode 1455: Total Reward = 474.0, Position = 40, Completed: False
Episode 1456: Total Reward = 461.0, Position = 40, Completed: False
Episode 1457: Total Reward = 464.0, Position = 40, Completed: False
Episode 1458: Total Reward = 491.0, Position = 40, Completed: False
Episode 1459: Total Reward = 478.0, Position = 40, Completed: False
Episode 1460: Total Reward = 476.0, Position = 40, Completed: False
Episode 1461: Total Reward = 487.0, Position = 40, Completed: False
Episode 1462: Total Reward = 977.0, Position = 40, Completed: False
Episode 1463: Total Reward = 501.0, Position = 40, Completed: False
Episode 1464: Total Reward = 806.0, Position = 40, Completed: False
Episode 1465: Total Reward = 978.0, Position = 40, Completed: False
Episode 1466: Total Reward = 840.0, Position = 40, Completed: False
Episode 1467: Total Reward = 482.0, Position = 40, Completed: False
Episode 1468: Total Reward = 502.0, Position = 40, Completed: False
Episode 1469: Total Reward = 453.0, Position = 40, Completed: False
Episode 1470: Total Reward = 463.0, Position = 40, Completed: False
Episode 1471: Total Reward = 490.0, Position = 40, Completed: False
Episode 1472: Total Reward = 854.0, Position = 40, Completed: False
Episode 1473: Total Reward = 502.0, Position = 40, Completed: False
Episode 1474: Total Reward = 468.0, Position = 40, Completed: False
Episode 1475: Total Reward = 480.0, Position = 40, Completed: False
Episode 1476: Total Reward = 476.0, Position = 40, Completed: False
Episode 1477: Total Reward = 435.0, Position = 40, Completed: False
Episode 1478: Total Reward = 472.0, Position = 40, Completed: False
Episode 1479: Total Reward = 469.0, Position = 40, Completed: False
Episode 1480: Total Reward = 491.0, Position = 40, Completed: False
Episode 1481: Total Reward = 475.0, Position = 40, Completed: False
Episode 1482: Total Reward = 452.0, Position = 40, Completed: False
Episode 1483: Total Reward = 486.0, Position = 40, Completed: False
Episode 1484: Total Reward = 493.0, Position = 40, Completed: False
Episode 1485: Total Reward = 478.0, Position = 40, Completed: False
Episode 1486: Total Reward = 474.0, Position = 40, Completed: False
Episode 1487: Total Reward = 483.0, Position = 40, Completed: False
Episode 1488: Total Reward = 482.0, Position = 40, Completed: False
Episode 1489: Total Reward = 496.0, Position = 40, Completed: False
Episode 1490: Total Reward = 471.0, Position = 40, Completed: False
Episode 1491: Total Reward = 460.0, Position = 40, Completed: False
Episode 1492: Total Reward = 462.0, Position = 40, Completed: False
Episode 1493: Total Reward = 457.0, Position = 40, Completed: False
Episode 1494: Total Reward = 868.0, Position = 40, Completed: False
Episode 1495: Total Reward = 1261.0, Position = 40, Completed: False
Episode 1496: Total Reward = 488.0, Position = 40, Completed: False
Episode 1497: Total Reward = 992.0, Position = 40, Completed: False
Episode 1498: Total Reward = 885.0, Position = 40, Completed: False
Episode 1499: Total Reward = 1251.0, Position = 40, Completed: False
Episode 1500: Total Reward = 493.0, Position = 40, Completed: False
Episode 1501: Total Reward = 876.0, Position = 40, Completed: False
Episode 1502: Total Reward = 472.0, Position = 40, Completed: False
Episode 1503: Total Reward = 482.0, Position = 40, Completed: False
Episode 1504: Total Reward = 463.0, Position = 40, Completed: False
Episode 1505: Total Reward = 1272.0, Position = 40, Completed: False
Episode 1506: Total Reward = 483.0, Position = 40, Completed: False
Episode 1507: Total Reward = 1019.0, Position = 40, Completed: False
Episode 1508: Total Reward = 475.0, Position = 40, Completed: False
Episode 1509: Total Reward = 1253.0, Position = 40, Completed: False
Episode 1510: Total Reward = 437.0, Position = 40, Completed: False
Episode 1511: Total Reward = 855.0, Position = 40, Completed: False
Episode 1512: Total Reward = 458.0, Position = 40, Completed: False
Episode 1513: Total Reward = 478.0, Position = 40, Completed: False
Episode 1514: Total Reward = 456.0, Position = 40, Completed: False
Episode 1515: Total Reward = 826.0, Position = 40, Completed: False
Episode 1516: Total Reward = 467.0, Position = 40, Completed: False
Episode 1517: Total Reward = 873.0, Position = 40, Completed: False
Episode 1518: Total Reward = 1415.0, Position = 40, Completed: False
Episode 1519: Total Reward = 856.0, Position = 40, Completed: False
Episode 1520: Total Reward = 486.0, Position = 40, Completed: False
Episode 1521: Total Reward = 1776.0, Position = 40, Completed: False
Episode 1522: Total Reward = 1264.0, Position = 40, Completed: False
Episode 1523: Total Reward = 499.0, Position = 40, Completed: False
Episode 1524: Total Reward = 453.0, Position = 40, Completed: False
Episode 1525: Total Reward = 460.0, Position = 40, Completed: False
Episode 1526: Total Reward = 475.0, Position = 40, Completed: False
Episode 1527: Total Reward = 831.0, Position = 40, Completed: False
Episode 1528: Total Reward = 485.0, Position = 40, Completed: False
Episode 1529: Total Reward = 1282.0, Position = 40, Completed: False
Episode 1530: Total Reward = 882.0, Position = 40, Completed: False
Episode 1531: Total Reward = 479.0, Position = 40, Completed: False
Episode 1532: Total Reward = 939.0, Position = 40, Completed: False
Episode 1533: Total Reward = 478.0, Position = 40, Completed: False
Episode 1534: Total Reward = 818.0, Position = 40, Completed: False
Episode 1535: Total Reward = 466.0, Position = 40, Completed: False
Episode 1536: Total Reward = 458.0, Position = 40, Completed: False
Episode 1537: Total Reward = 1276.0, Position = 40, Completed: False
Episode 1538: Total Reward = 478.0, Position = 40, Completed: False
Episode 1539: Total Reward = 850.0, Position = 40, Completed: False
Episode 1540: Total Reward = 1279.0, Position = 40, Completed: False
Episode 1541: Total Reward = 477.0, Position = 40, Completed: False
Episode 1542: Total Reward = 450.0, Position = 40, Completed: False
Episode 1543: Total Reward = 473.0, Position = 40, Completed: False
Episode 1544: Total Reward = 977.0, Position = 40, Completed: False
Episode 1545: Total Reward = 502.0, Position = 40, Completed: False
Episode 1546: Total Reward = 491.0, Position = 40, Completed: False
Episode 1547: Total Reward = 492.0, Position = 40, Completed: False
Episode 1548: Total Reward = 480.0, Position = 40, Completed: False
Episode 1549: Total Reward = 491.0, Position = 40, Completed: False
Episode 1550: Total Reward = 474.0, Position = 40, Completed: False
Episode 1551: Total Reward = 466.0, Position = 40, Completed: False
Episode 1552: Total Reward = 1266.0, Position = 40, Completed: False
Episode 1553: Total Reward = 501.0, Position = 40, Completed: False
Episode 1554: Total Reward = 1271.0, Position = 40, Completed: False
Episode 1555: Total Reward = 843.0, Position = 40, Completed: False
Episode 1556: Total Reward = 502.0, Position = 40, Completed: False
Episode 1557: Total Reward = 987.0, Position = 40, Completed: False
Episode 1558: Total Reward = 1017.0, Position = 40, Completed: False
Episode 1559: Total Reward = 494.0, Position = 40, Completed: False
Episode 1560: Total Reward = 470.0, Position = 40, Completed: False
Episode 1561: Total Reward = 483.0, Position = 40, Completed: False
Episode 1562: Total Reward = 492.0, Position = 40, Completed: False
Episode 1563: Total Reward = 933.0, Position = 40, Completed: False
Episode 1564: Total Reward = 486.0, Position = 40, Completed: False
Episode 1565: Total Reward = 478.0, Position = 40, Completed: False
Episode 1566: Total Reward = 476.0, Position = 40, Completed: False
Episode 1567: Total Reward = 463.0, Position = 40, Completed: False
Episode 1568: Total Reward = 432.0, Position = 40, Completed: False
Episode 1569: Total Reward = 498.0, Position = 40, Completed: False
Episode 1570: Total Reward = 935.0, Position = 40, Completed: False
Episode 1571: Total Reward = 1048.0, Position = 40, Completed: False
Episode 1572: Total Reward = 473.0, Position = 40, Completed: False
Episode 1573: Total Reward = 483.0, Position = 40, Completed: False
Episode 1574: Total Reward = 496.0, Position = 40, Completed: False
Episode 1575: Total Reward = 449.0, Position = 40, Completed: False
Episode 1576: Total Reward = 467.0, Position = 40, Completed: False
Episode 1577: Total Reward = 470.0, Position = 40, Completed: False
Episode 1578: Total Reward = 1235.0, Position = 40, Completed: False
