Episode 419: Total Reward = 2226.0 | x_pos = 1407 | completed: False
Episode 420: Total Reward = 1503.0 | x_pos = 687 | completed: False
Episode 421: Total Reward = 1082.0 | x_pos = 303 | completed: False
Episode 422: Total Reward = 1677.0 | x_pos = 1649 | completed: False
Episode 423: Total Reward = 2326.0 | x_pos = 1132 | completed: False
Episode 424: Total Reward = 1840.0 | x_pos = 683 | completed: False
Episode 425: Total Reward = 1525.0 | x_pos = 1386 | completed: False
Episode 426: Total Reward = 1332.0 | x_pos = 1403 | completed: False
Episode 427: Total Reward = 701.0 | x_pos = 293 | completed: False
Episode 428: Total Reward = 2303.0 | x_pos = 1438 | completed: False
Episode 429: Total Reward = 1291.0 | x_pos = 1113 | completed: False
Episode 430: Total Reward = 3122.0 | x_pos = 2011 | completed: False
Episode 431: Total Reward = 1822.0 | x_pos = 1125 | completed: False
Episode 432: Total Reward = 2183.0 | x_pos = 898 | completed: False
Episode 433: Total Reward = 1595.0 | x_pos = 1438 | completed: False
Episode 434: Total Reward = 1513.0 | x_pos = 816 | completed: False
Episode 435: Total Reward = 1341.0 | x_pos = 1516 | completed: False
Episode 436: Total Reward = 2295.0 | x_pos = 1411 | completed: False
Episode 437: Total Reward = 2767.0 | x_pos = 1126 | completed: False
Episode 438: Total Reward = 1752.0 | x_pos = 1671 | completed: False
Episode 439: Total Reward = 1597.0 | x_pos = 314 | completed: False
Episode 440: Total Reward = 1016.0 | x_pos = 722 | completed: False
Episode 441: Total Reward = 956.0 | x_pos = 310 | completed: False
Episode 442: Total Reward = 3153.0 | x_pos = 169 | completed: True
Episode 443: Total Reward = 1386.0 | x_pos = 301 | completed: False
Episode 444: Total Reward = 1240.0 | x_pos = 693 | completed: False
Episode 445: Total Reward = 1504.0 | x_pos = 842 | completed: False
Episode 446: Total Reward = 2548.0 | x_pos = 1784 | completed: False
Episode 447: Total Reward = 2735.0 | x_pos = 1519 | completed: False
Episode 448: Total Reward = 2245.0 | x_pos = 1129 | completed: False
Episode 449: Total Reward = 1712.0 | x_pos = 669 | completed: False
Episode 450: Total Reward = 1978.0 | x_pos = 305 | completed: False
Episode 451: Total Reward = 2685.0 | x_pos = 810 | completed: False
Episode 452: Total Reward = 1971.0 | x_pos = 652 | completed: False
Episode 453: Total Reward = 1078.0 | x_pos = 683 | completed: False
Episode 454: Total Reward = 1330.0 | x_pos = 676 | completed: False
Episode 455: Total Reward = 1122.0 | x_pos = 315 | completed: False
Episode 456: Total Reward = 1231.0 | x_pos = 1427 | completed: False
Episode 457: Total Reward = 2284.0 | x_pos = 1437 | completed: False
Episode 458: Total Reward = 3422.0 | x_pos = 170 | completed: True
Episode 459: Total Reward = 2042.0 | x_pos = 1123 | completed: False
Episode 460: Total Reward = 2288.0 | x_pos = 685 | completed: False
Episode 461: Total Reward = 905.0 | x_pos = 313 | completed: False
Episode 462: Total Reward = 1751.0 | x_pos = 303 | completed: False
Episode 463: Total Reward = 1384.0 | x_pos = 690 | completed: False
Episode 464: Total Reward = 2258.0 | x_pos = 1797 | completed: False
Episode 465: Total Reward = 2107.0 | x_pos = 1431 | completed: False
Episode 466: Total Reward = 2862.0 | x_pos = 1410 | completed: False
Episode 467: Total Reward = 1970.0 | x_pos = 295 | completed: False
Episode 468: Total Reward = 998.0 | x_pos = 696 | completed: False
Episode 469: Total Reward = 1704.0 | x_pos = 1126 | completed: False
Episode 470: Total Reward = 1656.0 | x_pos = 898 | completed: False
Episode 471: Total Reward = 2257.0 | x_pos = 1519 | completed: False
Episode 472: Total Reward = 1382.0 | x_pos = 708 | completed: False
Episode 473: Total Reward = 1993.0 | x_pos = 1410 | completed: False
Episode 474: Total Reward = 2156.0 | x_pos = 869 | completed: False
Episode 475: Total Reward = 1896.0 | x_pos = 1139 | completed: False
Episode 476: Total Reward = 1369.0 | x_pos = 1412 | completed: False
Episode 477: Total Reward = 1830.0 | x_pos = 1412 | completed: False
Episode 478: Total Reward = 2225.0 | x_pos = 1540 | completed: False
Episode 479: Total Reward = 2011.0 | x_pos = 898 | completed: False
Episode 480: Total Reward = 1383.0 | x_pos = 1407 | completed: False
Episode 481: Total Reward = 2907.0 | x_pos = 1511 | completed: False
Episode 482: Total Reward = 1762.0 | x_pos = 314 | completed: False
Episode 483: Total Reward = 1747.0 | x_pos = 690 | completed: False
Episode 484: Total Reward = 1391.0 | x_pos = 313 | completed: False
Episode 485: Total Reward = 1939.0 | x_pos = 1418 | completed: False
Episode 486: Total Reward = 1765.0 | x_pos = 301 | completed: False
Episode 487: Total Reward = 1967.0 | x_pos = 1673 | completed: False
Episode 488: Total Reward = 2488.0 | x_pos = 1412 | completed: False
Episode 489: Total Reward = 1961.0 | x_pos = 315 | completed: False
Episode 490: Total Reward = 2102.0 | x_pos = 722 | completed: False
Episode 491: Total Reward = 2587.0 | x_pos = 798 | completed: False
Episode 492: Total Reward = 2018.0 | x_pos = 1415 | completed: False
Episode 493: Total Reward = 729.0 | x_pos = 316 | completed: False
Episode 494: Total Reward = 2515.0 | x_pos = 1141 | completed: False
Episode 495: Total Reward = 783.0 | x_pos = 237 | completed: False
Episode 496: Total Reward = 1335.0 | x_pos = 803 | completed: False
Episode 497: Total Reward = 2482.0 | x_pos = 1412 | completed: False
Episode 498: Total Reward = 1680.0 | x_pos = 1123 | completed: False
Episode 499: Total Reward = 2547.0 | x_pos = 1423 | completed: False
Episode 500: Total Reward = 1444.0 | x_pos = 700 | completed: False
Episode 501: Total Reward = 2596.0 | x_pos = 1128 | completed: False
Episode 502: Total Reward = 1914.0 | x_pos = 887 | completed: False
Episode 503: Total Reward = 1512.0 | x_pos = 722 | completed: False
Episode 504: Total Reward = 2284.0 | x_pos = 1126 | completed: False
Episode 505: Total Reward = 1448.0 | x_pos = 776 | completed: False
Episode 506: Total Reward = 1592.0 | x_pos = 706 | completed: False
Episode 507: Total Reward = 2750.0 | x_pos = 1778 | completed: False
Episode 508: Total Reward = 2242.0 | x_pos = 1124 | completed: False
Episode 509: Total Reward = 1072.0 | x_pos = 701 | completed: False
Episode 510: Total Reward = 1333.0 | x_pos = 298 | completed: False
Episode 511: Total Reward = 2455.0 | x_pos = 1406 | completed: False
Episode 512: Total Reward = 1148.0 | x_pos = 1128 | completed: False
Episode 513: Total Reward = 2113.0 | x_pos = 1400 | completed: False
Episode 514: Total Reward = 1459.0 | x_pos = 1401 | completed: False
Episode 515: Total Reward = 1669.0 | x_pos = 700 | completed: False
Episode 516: Total Reward = 1116.0 | x_pos = 306 | completed: False
Episode 517: Total Reward = 1006.0 | x_pos = 287 | completed: False
Episode 518: Total Reward = 2812.0 | x_pos = 869 | completed: False
Episode 519: Total Reward = 1021.0 | x_pos = 780 | completed: False
Episode 520: Total Reward = 2091.0 | x_pos = 1401 | completed: False
Episode 521: Total Reward = 2487.0 | x_pos = 1433 | completed: False
Episode 522: Total Reward = 692.0 | x_pos = 287 | completed: False
Episode 523: Total Reward = 1857.0 | x_pos = 308 | completed: False
Episode 524: Total Reward = 1257.0 | x_pos = 1437 | completed: False
Episode 525: Total Reward = 1465.0 | x_pos = 301 | completed: False
Episode 526: Total Reward = 1034.0 | x_pos = 290 | completed: False
Episode 527: Total Reward = 1222.0 | x_pos = 297 | completed: False
Episode 528: Total Reward = 1168.0 | x_pos = 1432 | completed: False
Episode 529: Total Reward = 2827.0 | x_pos = 1435 | completed: False
Episode 530: Total Reward = 2054.0 | x_pos = 1127 | completed: False
Episode 531: Total Reward = 1288.0 | x_pos = 296 | completed: False
Episode 532: Total Reward = 1793.0 | x_pos = 1411 | completed: False
Episode 533: Total Reward = 1755.0 | x_pos = 1424 | completed: False
Episode 534: Total Reward = 1743.0 | x_pos = 1392 | completed: False
Episode 535: Total Reward = 2222.0 | x_pos = 1663 | completed: False
Episode 536: Total Reward = 1046.0 | x_pos = 676 | completed: False
Episode 537: Total Reward = 1826.0 | x_pos = 1413 | completed: False
Episode 538: Total Reward = 1532.0 | x_pos = 1520 | completed: False
Episode 539: Total Reward = 1428.0 | x_pos = 1434 | completed: False
Episode 540: Total Reward = 1775.0 | x_pos = 822 | completed: False
Episode 541: Total Reward = 1796.0 | x_pos = 682 | completed: False
Episode 542: Total Reward = 1873.0 | x_pos = 816 | completed: False
Episode 543: Total Reward = 1486.0 | x_pos = 1126 | completed: False
Episode 544: Total Reward = 1723.0 | x_pos = 1517 | completed: False
Episode 545: Total Reward = 1746.0 | x_pos = 1789 | completed: False
Episode 546: Total Reward = 1674.0 | x_pos = 311 | completed: False
Episode 547: Total Reward = 1513.0 | x_pos = 311 | completed: False
Episode 548: Total Reward = 1502.0 | x_pos = 1409 | completed: False
Episode 549: Total Reward = 1339.0 | x_pos = 1436 | completed: False
Episode 550: Total Reward = 1654.0 | x_pos = 1526 | completed: False
Episode 551: Total Reward = 2610.0 | x_pos = 1129 | completed: False
Episode 552: Total Reward = 1784.0 | x_pos = 1415 | completed: False
Episode 553: Total Reward = 1491.0 | x_pos = 298 | completed: False
Episode 554: Total Reward = 1921.0 | x_pos = 1124 | completed: False
Episode 555: Total Reward = 1640.0 | x_pos = 312 | completed: False
Episode 556: Total Reward = 1553.0 | x_pos = 815 | completed: False
Episode 557: Total Reward = 1567.0 | x_pos = 311 | completed: False
Episode 558: Total Reward = 1467.0 | x_pos = 1516 | completed: False
Episode 559: Total Reward = 2518.0 | x_pos = 1126 | completed: False
Episode 560: Total Reward = 951.0 | x_pos = 302 | completed: False
Episode 561: Total Reward = 1740.0 | x_pos = 1415 | completed: False
Episode 562: Total Reward = 1104.0 | x_pos = 709 | completed: False
Episode 563: Total Reward = 1498.0 | x_pos = 1126 | completed: False
Episode 564: Total Reward = 1466.0 | x_pos = 684 | completed: False
Episode 565: Total Reward = 3112.0 | x_pos = 1410 | completed: False
Episode 566: Total Reward = 1778.0 | x_pos = 1428 | completed: False
Episode 567: Total Reward = 2355.0 | x_pos = 693 | completed: False
Episode 568: Total Reward = 2271.0 | x_pos = 1128 | completed: False
Episode 569: Total Reward = 1418.0 | x_pos = 1393 | completed: False
Episode 570: Total Reward = 1117.0 | x_pos = 311 | completed: False
Episode 571: Total Reward = 1493.0 | x_pos = 1401 | completed: False
Episode 572: Total Reward = 2029.0 | x_pos = 1237 | completed: False
Episode 573: Total Reward = 1879.0 | x_pos = 1515 | completed: False
Episode 574: Total Reward = 1471.0 | x_pos = 1422 | completed: False
Episode 575: Total Reward = 1440.0 | x_pos = 1419 | completed: False
Episode 576: Total Reward = 2555.0 | x_pos = 722 | completed: False
Episode 577: Total Reward = 1226.0 | x_pos = 898 | completed: False
Episode 578: Total Reward = 2779.0 | x_pos = 1526 | completed: False
Episode 579: Total Reward = 2050.0 | x_pos = 1437 | completed: False
Episode 580: Total Reward = 3215.0 | x_pos = 1946 | completed: False
Episode 581: Total Reward = 1228.0 | x_pos = 1506 | completed: False
Episode 582: Total Reward = 1254.0 | x_pos = 302 | completed: False
Episode 583: Total Reward = 1730.0 | x_pos = 1126 | completed: False
Episode 584: Total Reward = 2274.0 | x_pos = 1138 | completed: False
Episode 585: Total Reward = 1728.0 | x_pos = 1123 | completed: False
Episode 586: Total Reward = 2580.0 | x_pos = 1411 | completed: False
Episode 587: Total Reward = 1017.0 | x_pos = 301 | completed: False
Episode 588: Total Reward = 642.0 | x_pos = 275 | completed: False
Episode 589: Total Reward = 1020.0 | x_pos = 693 | completed: False
Episode 590: Total Reward = 1520.0 | x_pos = 313 | completed: False
Episode 591: Total Reward = 2330.0 | x_pos = 1152 | completed: False
Episode 592: Total Reward = 1868.0 | x_pos = 1122 | completed: False
Episode 593: Total Reward = 1904.0 | x_pos = 1124 | completed: False
Episode 594: Total Reward = 2744.0 | x_pos = 1114 | completed: False
Episode 595: Total Reward = 2760.0 | x_pos = 1125 | completed: False
Episode 596: Total Reward = 1391.0 | x_pos = 1413 | completed: False
Episode 597: Total Reward = 2319.0 | x_pos = 696 | completed: False
Episode 598: Total Reward = 2000.0 | x_pos = 311 | completed: False
Episode 599: Total Reward = 2193.0 | x_pos = 1952 | completed: False
Episode 600: Total Reward = 2663.0 | x_pos = 1420 | completed: False
Episode 601: Total Reward = 1278.0 | x_pos = 1402 | completed: False
Episode 602: Total Reward = 1462.0 | x_pos = 1435 | completed: False
Episode 603: Total Reward = 1654.0 | x_pos = 1435 | completed: False
Episode 604: Total Reward = 723.0 | x_pos = 309 | completed: False
Episode 605: Total Reward = 1241.0 | x_pos = 315 | completed: False
Episode 606: Total Reward = 1018.0 | x_pos = 306 | completed: False
Episode 607: Total Reward = 2399.0 | x_pos = 1435 | completed: False
Episode 608: Total Reward = 2123.0 | x_pos = 1125 | completed: False
Episode 609: Total Reward = 1793.0 | x_pos = 1422 | completed: False
Episode 610: Total Reward = 1625.0 | x_pos = 1122 | completed: False
Episode 611: Total Reward = 2003.0 | x_pos = 1135 | completed: False
Episode 612: Total Reward = 2191.0 | x_pos = 1672 | completed: False
Episode 613: Total Reward = 1777.0 | x_pos = 1416 | completed: False
Episode 614: Total Reward = 1370.0 | x_pos = 1417 | completed: False
Episode 615: Total Reward = 2847.0 | x_pos = 1423 | completed: False
Episode 616: Total Reward = 1789.0 | x_pos = 722 | completed: False
Episode 617: Total Reward = 1183.0 | x_pos = 303 | completed: False
Episode 618: Total Reward = 1098.0 | x_pos = 309 | completed: False
Episode 619: Total Reward = 1365.0 | x_pos = 300 | completed: False
Episode 620: Total Reward = 2211.0 | x_pos = 1131 | completed: False
Episode 621: Total Reward = 2025.0 | x_pos = 1437 | completed: False
Episode 622: Total Reward = 1726.0 | x_pos = 1125 | completed: False
Episode 623: Total Reward = 2194.0 | x_pos = 1664 | completed: False
Episode 624: Total Reward = 2468.0 | x_pos = 1124 | completed: False
Episode 625: Total Reward = 1447.0 | x_pos = 1128 | completed: False
Episode 626: Total Reward = 1201.0 | x_pos = 652 | completed: False
Episode 627: Total Reward = 1978.0 | x_pos = 1410 | completed: False
Episode 628: Total Reward = 2223.0 | x_pos = 2020 | completed: False
Episode 629: Total Reward = 2341.0 | x_pos = 1437 | completed: False
Episode 630: Total Reward = 1995.0 | x_pos = 846 | completed: False
Episode 631: Total Reward = 2344.0 | x_pos = 1126 | completed: False
Episode 632: Total Reward = 1839.0 | x_pos = 1522 | completed: False
Episode 633: Total Reward = 1115.0 | x_pos = 302 | completed: False
Episode 634: Total Reward = 1235.0 | x_pos = 898 | completed: False
Episode 635: Total Reward = 2878.0 | x_pos = 898 | completed: False
Episode 636: Total Reward = 704.0 | x_pos = 312 | completed: False
Episode 637: Total Reward = 1662.0 | x_pos = 1518 | completed: False
Episode 638: Total Reward = 708.0 | x_pos = 303 | completed: False
Episode 639: Total Reward = 1766.0 | x_pos = 1408 | completed: False
Episode 640: Total Reward = 1413.0 | x_pos = 301 | completed: False
Episode 641: Total Reward = 1080.0 | x_pos = 306 | completed: False
Episode 642: Total Reward = 2039.0 | x_pos = 676 | completed: False
Episode 643: Total Reward = 1978.0 | x_pos = 298 | completed: False
Episode 644: Total Reward = 1487.0 | x_pos = 1427 | completed: False
Episode 645: Total Reward = 1621.0 | x_pos = 1498 | completed: False
Episode 646: Total Reward = 1396.0 | x_pos = 898 | completed: False
Episode 647: Total Reward = 1283.0 | x_pos = 691 | completed: False
Episode 648: Total Reward = 2577.0 | x_pos = 1243 | completed: False
Episode 649: Total Reward = 1557.0 | x_pos = 797 | completed: False
Episode 650: Total Reward = 2318.0 | x_pos = 1436 | completed: False
Episode 651: Total Reward = 1874.0 | x_pos = 1430 | completed: False
Episode 652: Total Reward = 1818.0 | x_pos = 1126 | completed: False
Episode 653: Total Reward = 1838.0 | x_pos = 1414 | completed: False
Episode 654: Total Reward = 1892.0 | x_pos = 1413 | completed: False
Episode 655: Total Reward = 2021.0 | x_pos = 1414 | completed: False
Episode 656: Total Reward = 1289.0 | x_pos = 1401 | completed: False
Episode 657: Total Reward = 1489.0 | x_pos = 1125 | completed: False
Episode 658: Total Reward = 1326.0 | x_pos = 1411 | completed: False
Episode 659: Total Reward = 1158.0 | x_pos = 1417 | completed: False
Episode 660: Total Reward = 1616.0 | x_pos = 1120 | completed: False
Episode 661: Total Reward = 1436.0 | x_pos = 309 | completed: False
Episode 662: Total Reward = 2267.0 | x_pos = 662 | completed: False
Episode 663: Total Reward = 1839.0 | x_pos = 1432 | completed: False
Episode 664: Total Reward = 2392.0 | x_pos = 707 | completed: False
Episode 665: Total Reward = 2742.0 | x_pos = 1121 | completed: False
Episode 666: Total Reward = 2148.0 | x_pos = 1139 | completed: False
Episode 667: Total Reward = 2714.0 | x_pos = 1410 | completed: False
Episode 668: Total Reward = 1569.0 | x_pos = 701 | completed: False
Episode 669: Total Reward = 1676.0 | x_pos = 315 | completed: False
Episode 670: Total Reward = 978.0 | x_pos = 722 | completed: False
Episode 671: Total Reward = 1553.0 | x_pos = 687 | completed: False
Episode 672: Total Reward = 1861.0 | x_pos = 691 | completed: False
Episode 673: Total Reward = 1587.0 | x_pos = 1418 | completed: False
Episode 674: Total Reward = 1970.0 | x_pos = 1429 | completed: False
Episode 675: Total Reward = 1590.0 | x_pos = 1519 | completed: False
Episode 676: Total Reward = 1678.0 | x_pos = 298 | completed: False
Episode 677: Total Reward = 2112.0 | x_pos = 312 | completed: False
Episode 678: Total Reward = 1657.0 | x_pos = 1436 | completed: False
Episode 679: Total Reward = 1134.0 | x_pos = 304 | completed: False
Episode 680: Total Reward = 969.0 | x_pos = 313 | completed: False
Episode 681: Total Reward = 1457.0 | x_pos = 1411 | completed: False
Episode 682: Total Reward = 2887.0 | x_pos = 1527 | completed: False
Episode 683: Total Reward = 2645.0 | x_pos = 1402 | completed: False
Episode 684: Total Reward = 2660.0 | x_pos = 807 | completed: False
Episode 685: Total Reward = 1077.0 | x_pos = 293 | completed: False
Episode 686: Total Reward = 2270.0 | x_pos = 1125 | completed: False
Episode 687: Total Reward = 2751.0 | x_pos = 1411 | completed: False
Episode 688: Total Reward = 1782.0 | x_pos = 299 | completed: False
Episode 689: Total Reward = 942.0 | x_pos = 693 | completed: False
Episode 690: Total Reward = 2691.0 | x_pos = 1440 | completed: False
Episode 691: Total Reward = 1936.0 | x_pos = 822 | completed: False
Episode 692: Total Reward = 1104.0 | x_pos = 314 | completed: False
Episode 693: Total Reward = 1401.0 | x_pos = 1415 | completed: False
Episode 694: Total Reward = 1807.0 | x_pos = 1136 | completed: False
Episode 695: Total Reward = 1430.0 | x_pos = 1406 | completed: False
Episode 696: Total Reward = 1886.0 | x_pos = 1955 | completed: False
Episode 697: Total Reward = 1841.0 | x_pos = 840 | completed: False
Episode 698: Total Reward = 2305.0 | x_pos = 850 | completed: False
Episode 699: Total Reward = 652.0 | x_pos = 293 | completed: False
Episode 700: Total Reward = 2541.0 | x_pos = 1517 | completed: False
Episode 701: Total Reward = 2739.0 | x_pos = 1125 | completed: False
Episode 702: Total Reward = 971.0 | x_pos = 312 | completed: False
Episode 703: Total Reward = 1879.0 | x_pos = 305 | completed: False
Episode 704: Total Reward = 1447.0 | x_pos = 1410 | completed: False
Episode 705: Total Reward = 1081.0 | x_pos = 695 | completed: False
Episode 706: Total Reward = 3353.0 | x_pos = 2468 | completed: False
Episode 707: Total Reward = 2652.0 | x_pos = 1392 | completed: False
Episode 708: Total Reward = 1811.0 | x_pos = 690 | completed: False
Episode 709: Total Reward = 2561.0 | x_pos = 1126 | completed: False
Episode 710: Total Reward = 3089.0 | x_pos = 1659 | completed: False
Episode 711: Total Reward = 1190.0 | x_pos = 1124 | completed: False
Episode 712: Total Reward = 1969.0 | x_pos = 1961 | completed: False
Episode 713: Total Reward = 2076.0 | x_pos = 823 | completed: False
Episode 714: Total Reward = 1056.0 | x_pos = 310 | completed: False
Episode 715: Total Reward = 1725.0 | x_pos = 1438 | completed: False
Episode 716: Total Reward = 1386.0 | x_pos = 1127 | completed: False
Episode 717: Total Reward = 2065.0 | x_pos = 314 | completed: False
Episode 718: Total Reward = 1899.0 | x_pos = 304 | completed: False
Episode 719: Total Reward = 2124.0 | x_pos = 1139 | completed: False
Episode 720: Total Reward = 1487.0 | x_pos = 1437 | completed: False
Episode 721: Total Reward = 2621.0 | x_pos = 1666 | completed: False
Episode 722: Total Reward = 2131.0 | x_pos = 797 | completed: False
Episode 723: Total Reward = 1735.0 | x_pos = 1662 | completed: False
Episode 724: Total Reward = 962.0 | x_pos = 813 | completed: False
Episode 725: Total Reward = 2333.0 | x_pos = 1126 | completed: False
Episode 726: Total Reward = 1193.0 | x_pos = 298 | completed: False
